      2.8468723796 a       357     0    15     1     7
     -4.8962911466 a       358     0    15     1     8
      2.7651123399 a       359     0    15     1     9
     -3.3702855204 a       360     0    15     1    10
     -2.1452809443 a       361     0    15     1    11
      2.7405915174 a       362     0    15     1    12
      0.0666387322 a       363     0    15     1    13
     -2.0592450169 a       364     0    15     1    14
     -2.5023470967 a       365     0    15     1    15
      0.7233991334 a       366     0    15     1    16
      5.9616709995 a       367     0    15     1    17
      4.4937870766 a       368     0    15     1    18
     -7.6592387652 a       369     0    15     1    19
      1.6711300324 a       370     0    15     1    20
     -3.9592324919 a       371     0    15     1    21
      1.7944850264 a       372     0    15     1    22
     -7.8126154466 a       373     0    15     1    23
     -0.3156034281 a       374     0    15     1    24
      4.8152799653 a       375     0    15     1    25
    -10.6517712880 a       376     0    16     1     1
      2.4732943991 a       377     0    16     1     2
      1.5425564773 a       378     0    16     1     3
     -2.9723494726 a       379     0    16     1     4
     11.2206804235 a       380     0    16     1     5
     -0.9953332518 a       381     0    16     1     6
     -3.5055397136 a       382     0    16     1     7
      1.8595130032 a       383     0    16     1     8
      6.1150635804 a       384     0    16     1     9
     -6.1872260756 a       385     0    16     1    10
      1.3977151256 a       386     0    16     1    11
     -3.4548064682 a       387     0    16     1    12
     -1.0913558868 a       388     0    16     1    13
     -3.5766106767 a       389     0    16     1    14
     -2.5912965013 a       390     0    16     1    15
     -3.1773578519 a       391     0    16     1    16
     -2.0800642203 a       392     0    16     1    17
     -1.8474663637 a       393     0    16     1    18
      4.3398114387 a       394     0    16     1    19
     -7.4210368244 a       395     0    16     1    20
      4.4261230597 a       396     0    16     1    21
     -4.6557024767 a       397     0    16     1    22
     -4.8002247138 a       398     0    16     1    23
     -1.0737235176 a       399     0    16     1    24
     -1.6882591343 a       400     0    16     1    25
     19.4017169600 a       401     0    17     1     1
     -9.1187229152 a       402     0    17     1     2
     -1.2076142206 a       403     0    17     1     3
     -1.5156102652 a       404     0    17     1     4
      0.4756282936 a       405     0    17     1     5
      4.6571522354 a       406     0    17     1     6
     -0.5100182431 a       407     0    17     1     7
      1.8037482063 a       408     0    17     1     8
     -6.0997214733 a       409     0    17     1     9
     12.9660809626 a       410     0    17     1    10
    -10.6986038686 a       411     0    17     1    11
      5.5436438053 a       412     0    17     1    12
     -3.4725586746 a       413     0    17     1    13
      0.5041164411 a       414     0    17     1    14
      5.0839923635 a       415     0    17     1    15
      2.0141761202 a       416     0    17     1    16
      0.5716684413 a       417     0    17     1    17
      6.8939629044 a       418     0    17     1    18
     -2.1292956211 a       419     0    17     1    19
     -2.4918071786 a       420     0    17     1    20
      1.7540128470 a       421     0    17     1    21
      1.4217439895 a       422     0    17     1    22
     -0.0044609213 a       423     0    17     1    23
     -1.3981563336 a       424     0    17     1    24
     -2.7380847172 a       425     0    17     1    25
     -2.7173408880 a       426     0    18     1     1
      3.2192226500 a       427     0    18     1     2
     -1.2262603228 a       428     0    18     1     3
     -3.8242701053 a       429     0    18     1     4
     -5.7187480087 a       430     0    18     1     5
      7.6740858390 a       431     0    18     1     6
      0.6176040692 a       432     0    18     1     7
     -5.9546786124 a       433     0    18     1     8
     -7.1244914321 a       434     0    18     1     9
     11.9519094285 a       435     0    18     1    10
      2.5279939962 a       436     0    18     1    11
     -5.4133448701 a       437     0    18     1    12
      5.7640976744 a       438     0    18     1    13
      0.6047277387 a       439     0    18     1    14
      2.2693503665 a       440     0    18     1    15
     -1.1889500314 a       441     0    18     1    16
      0.4359951471 a       442     0    18     1    17
     -1.2990592995 a       443     0    18     1    18
     -2.5007323243 a       444     0    18     1    19
      2.7906194309 a       445     0    18     1    20
      0.1883083416 a       446     0    18     1    21
      2.4056460566 a       447     0    18     1    22
     -0.1630480122 a       448     0    18     1    23
     -5.3369742835 a       449     0    18     1    24
      3.3488418113 a       450     0    18     1    25
    -26.6956984105 a       451     0    19     1     1
     11.2347037880 a       452     0    19     1     2
     -3.1535986272 a       453     0    19     1     3
     -8.8247920839 a       454     0    19     1     4
     -3.2618403707 a       455     0    19     1     5
      2.0671070957 a       456     0    19     1     6
     -0.4604116516 a       457     0    19     1     7
     -1.5140128022 a       458     0    19     1     8
     -1.2672160580 a       459     0    19     1     9
      0.6715722866 a       460     0    19     1    10
      1.4972701895 a       461     0    19     1    11
     -8.5299567831 a       462     0    19     1    12
      7.9765917778 a       463     0    19     1    13
      9.5385736139 a       464     0    19     1    14
      2.5315164360 a       465     0    19     1    15
     -8.1425677571 a       466     0    19     1    16
     -1.1252174971 a       467     0    19     1    17
     -0.8452385080 a       468     0    19     1    18
      5.4531852581 a       469     0    19     1    19
      2.3127212593 a       470     0    19     1    20
      2.8386364214 a       471     0    19     1    21
     -8.3504970376 a       472     0    19     1    22
      4.8813663607 a       473     0    19     1    23
     -3.9257122366 a       474     0    19     1    24
      0.3177665933 a       475     0    19     1    25
     13.0564174255 a       476     0    20     1     1
     -7.6195949074 a       477     0    20     1     2
     -1.3201953209 a       478     0    20     1     3
      2.5523361629 a       479     0    20     1     4
      1.9123574904 a       480     0    20     1     5
     -3.9030307703 a       481     0    20     1     6
     -2.5155123772 a       482     0    20     1     7
      3.8189047434 a       483     0    20     1     8
     -4.2566304553 a       484     0    20     1     9
      3.0299014303 a       485     0    20     1    10
    -10.3672763078 a       486     0    20     1    11
      8.1356766516 a       487     0    20     1    12
     -4.5369229695 a       488     0    20     1    13
      1.0294180106 a       489     0    20     1    14
      1.3676379342 a       490     0    20     1    15
      4.0330478348 a       491     0    20     1    16
      2.3643243946 a       492     0    20     1    17
      2.6150179760 a       493     0    20     1    18
     -3.4842260344 a       494     0    20     1    19
     -1.5410449777 a       495     0    20     1    20
      1.2474677690 a       496     0    20     1    21
      2.1922420678 a       497     0    20     1    22
     -2.8450773245 a       498     0    20     1    23
      5.4203778702 a       499     0    20     1    24
     -2.9232445357 a       500     0    20     1    25
      5.4081655313 a       501     0    21     1     1
     -4.1017227066 a       502     0    21     1     2
     -4.0813703310 a       503     0    21     1     3
      3.0639376930 a       504     0    21     1     4
     -0.6838038157 a       505     0    21     1     5
      0.4450341618 a       506     0    21     1     6
      4.0798892241 a       507     0    21     1     7
      3.4556626699 a       508     0    21     1     8
     -4.5190241477 a       509     0    21     1     9
      5.0957356198 a       510     0    21     1    10
     -3.0675476052 a       511     0    21     1    11
      2.4799707787 a       512     0    21     1    12
     -0.6347374086 a       513     0    21     1    13
      2.7087414509 a       514     0    21     1    14
      0.4527262038 a       515     0    21     1    15
      1.2542780765 a       516     0    21     1    16
     -1.6519751652 a       517     0    21     1    17
      1.9406124078 a       518     0    21     1    18
      2.1026255780 a       519     0    21     1    19
     -0.8181760222 a       520     0    21     1    20
      1.2291073839 a       521     0    21     1    21
     -0.5509628039 a       522     0    21     1    22
      6.6535014532 a       523     0    21     1    23
     -0.6643569037 a       524     0    21     1    24
     -4.2654474004 a       525     0    21     1    25
    -22.5330501465 a       526     0    22     1     1
      9.6383684522 a       527     0    22     1     2
     -4.4214147770 a       528     0    22     1     3
     -6.0365311629 a       529     0    22     1     4
     -4.7640300997 a       530     0    22     1     5
